City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,woolgoolga,-30.1106,153.2007,18.36,49,34,4.45,AU,1683590522
363,nadvoitsy,63.8667,34.3167,3.71,91,99,2.57,RU,1683590523
364,kharabali,47.4196,47.2568,8.01,83,100,7.68,RU,1683590523
365,leava,-14.3,-178.1667,27.69,77,7,1.81,WF,1683590523
366,maebashi,36.3911,139.0608,18.53,34,89,2.22,JP,1683590408
367,sisimiut,66.9395,-53.6735,-0.55,85,85,6.16,GL,1683590524
368,bac lieu,9.285,105.7244,29.57,69,90,4.18,VN,1683590524
369,lazaro cardenas,17.9583,-102.2,29.65,55,5,3.82,MX,1683590525
370,plettenberg bay,-34.0527,23.3716,15.27,77,50,1.89,ZA,1683590525
371,nemuro,43.3236,145.575,4.98,80,3,6.28,JP,1683590525
372,port-vila,-17.7338,168.3219,28.78,61,20,2.57,VU,1683590525
373,uglegorsk,49.0833,142.0333,7.58,59,98,1.71,RU,1683590526
374,san jose de feliciano,-30.3845,-58.7517,14.4,64,0,3.89,AR,1683590526
375,puerto baquerizo moreno,-0.9,-89.6,26.64,87,41,4.27,EC,1683590526
376,sainyabuli,19.25,101.75,22.1,98,100,0.38,LA,1683590526
377,antonio enes,-16.2325,39.9086,22.36,75,15,2.74,MZ,1683590527
378,ad dabbah,18.05,30.95,25.1,15,0,4.42,SD,1683590527
379,margate,51.3813,1.3862,13.16,88,100,2.68,GB,1683590528
380,la passe,45.5549,-0.8967,14.43,82,100,2.65,FR,1683590528
381,novominskaya,46.3163,38.9586,6.21,95,100,6.25,RU,1683590528
382,lethem,3.3803,-59.7968,25.72,85,79,3.19,GY,1683590528
383,embu,-23.6489,-46.8522,23.19,73,10,1.01,BR,1683590529
384,sao raimundo nonato,-9.0153,-42.6994,24.71,59,65,1.23,BR,1683590257
385,murray,40.6669,-111.888,20.54,43,100,16.46,US,1683590300
386,rurrenabaque,-14.4413,-67.5278,21.11,99,99,0.68,BO,1683590529
387,maqat,47.65,53.3167,15.16,48,82,7.72,KZ,1683590529
388,camacupa,-12.0167,17.4833,14.86,63,24,1.72,AO,1683590530
389,montevideo,-34.8335,-56.1674,18.79,94,0,4.02,UY,1683590351
390,isangel,-19.55,169.2667,29.06,74,75,1.03,VU,1683590530
391,khandyga,62.6667,135.6,-0.66,47,87,1.9,RU,1683590530
392,ad dilam,23.9915,47.1627,32.23,15,57,4.26,SA,1683590530
393,tabasco,18.0,-92.6667,38.3,24,2,5.64,MX,1683590531
394,coventry,52.4066,-1.5122,13.56,97,40,2.06,GB,1683590514
395,mersrags,57.3354,23.1246,6.0,68,47,3.02,LV,1683590531
396,fort mcmurray,56.7268,-111.381,19.77,42,100,1.54,CA,1683590363
397,tolanaro,-25.0319,46.9987,23.04,88,20,5.14,MG,1683590532
398,pontianak,-0.0333,109.3333,24.99,94,40,1.54,ID,1683590532
399,tanhacu,-14.0214,-41.2481,23.41,70,61,2.06,BR,1683590532
400,westerland,54.9079,8.3033,13.01,58,20,7.2,DE,1683590532
401,novoderevyankovskaya,46.3231,38.7472,6.3,94,100,6.22,RU,1683590533
402,karlskrona,56.1616,15.5866,1.25,70,7,2.79,SE,1683590533
403,huilong,31.8111,121.655,16.54,54,7,3.05,CN,1683590533
404,gutao,37.2025,112.1781,16.12,42,100,0.92,CN,1683590534
405,arno,60.1167,18.6333,5.99,60,70,4.75,SE,1683590534
406,ixtapa,20.7,-105.2,29.01,69,25,1.34,MX,1683590534
407,nova vicosa,-17.8919,-39.3719,24.47,86,1,3.47,BR,1683590534
408,port lincoln,-34.7333,135.8667,14.26,79,41,2.26,AU,1683590535
409,zharkent,44.1628,80.0,12.43,30,0,2.36,KZ,1683590535
410,bei'an,24.5399,109.533,17.52,92,100,1.19,CN,1683590535
411,turbat,26.0023,63.044,30.53,29,0,0.62,PK,1683590535
412,acarau,-2.8856,-40.12,25.89,85,68,3.85,BR,1683590536
413,kodiak,57.79,-152.4072,2.73,93,100,13.38,US,1683590536
414,narasapur,16.45,81.6667,27.82,81,81,1.48,IN,1683590536
415,jeju city,33.5097,126.5219,15.96,72,0,3.6,KR,1683590537
416,alice springs,-23.7,133.8833,9.75,50,0,4.12,AU,1683590537
417,namibe,-15.1961,12.1522,23.33,75,72,1.62,AO,1683590537
418,khovd,48.0056,91.6419,3.7,57,41,2.11,MN,1683590537
419,manta,-0.95,-80.7333,29.88,70,40,3.12,EC,1683590537
420,cannonvale,-20.2833,148.7,16.66,43,2,8.42,AU,1683590538
421,galle,6.0367,80.217,27.71,80,100,6.2,LK,1683590538
422,belmonte,-15.8631,-38.8828,24.53,87,0,3.61,BR,1683590538
423,arac,41.2422,33.3277,7.9,91,85,0.02,TR,1683590539
424,brookings,44.3114,-96.7984,22.36,46,0,2.06,US,1683590473
425,pisco,-13.7,-76.2167,21.03,83,0,7.72,PE,1683590539
426,zalingei,12.9096,23.4741,27.47,24,52,1.72,SD,1683590539
427,mountain home,43.133,-115.6912,16.19,41,75,6.69,US,1683590472
428,navrongo,10.8956,-1.0921,31.68,42,61,1.71,GH,1683590540
429,bulayevo,54.9056,70.4439,8.54,39,100,3.27,KZ,1683590540
430,zhalantun,48.0,122.7167,11.96,19,29,6.16,CN,1683590540
431,salisbury,51.0693,-1.7957,13.43,94,100,2.57,GB,1683590541
432,vila franca do campo,37.7167,-25.4333,17.23,90,99,0.91,PT,1683590541
433,ballina,-28.8667,153.5667,17.66,50,1,4.34,AU,1683590541
434,yemetsk,63.4721,41.7941,2.98,85,95,2.47,RU,1683590542
435,coahuayana de hidalgo,18.7,-103.6583,30.31,57,14,2.7,MX,1683590542
436,vernon,50.2581,-119.2691,18.75,51,99,1.34,CA,1683590542
437,lodwar,3.1191,35.5973,28.09,57,12,5.4,KE,1683590543
438,dudinka,69.4058,86.1778,-3.54,97,95,3.29,RU,1683590543
439,atherton,53.5237,-2.4935,14.05,91,98,0.45,GB,1683590543
440,wynyard,-41.0,145.7167,11.66,78,96,4.41,AU,1683590543
441,grand island,40.925,-98.342,28.16,25,11,1.79,US,1683590285
442,i-n-salah,27.1935,2.4607,28.36,12,22,8.73,DZ,1683590544
443,rio grande,-32.035,-52.0986,19.06,80,0,4.63,BR,1683590544
444,kertih,4.5141,103.4483,26.01,88,20,1.03,MY,1683590545
445,rizhao,35.4275,119.4553,17.86,36,100,1.05,CN,1683590545
446,barra dos coqueiros,-10.9089,-37.0386,28.01,74,20,3.6,BR,1683590545
447,sinabang,2.4803,96.3801,26.06,81,99,1.3,ID,1683590545
448,campina grande do sul,-25.3056,-49.0553,20.27,97,100,1.2,BR,1683590528
449,dharmanagar,24.3667,92.1667,22.6,57,0,1.01,IN,1683590546
450,saint-philippe,-21.3585,55.7679,23.77,79,84,4.05,RE,1683590546
451,atuncolla,-15.6833,-70.15,6.03,63,94,5.07,PE,1683590546
452,oranjemund,-28.55,16.4333,12.89,88,0,2.41,NA,1683590546
453,kingscliff,-28.2667,153.5667,19.31,39,0,4.63,AU,1683590547
454,sao vicente,-23.9631,-46.3919,27.37,26,8,1.34,BR,1683590547
455,quillacollo,-17.4,-66.2833,18.04,41,75,3.09,BO,1683590547
456,at taj,24.2049,23.2857,20.39,22,71,3.43,LY,1683590547
457,ketchikan,55.3422,-131.6461,8.99,65,61,2.52,US,1683590548
458,mutuali,-14.8706,37.0044,18.36,72,83,1.4,MZ,1683590548
459,annaba,36.9,7.7667,16.98,88,40,4.63,DZ,1683590548
460,naha,26.2125,127.6811,22.95,70,20,7.72,JP,1683590548
461,essaouira,31.5125,-9.77,20.9,71,0,10.55,MA,1683590549
462,enewetak,11.3474,162.3373,27.47,81,100,7.82,MH,1683590549
463,boise,43.6135,-116.2035,16.68,58,0,2.06,US,1683590357
464,bonga,7.2833,36.2333,14.41,97,41,0.7,ET,1683590549
465,zuunmod,47.7069,106.9528,7.57,32,100,2.84,MN,1683590550
466,gilroy,37.0058,-121.5683,21.16,54,0,6.17,US,1683590550
467,kuhdasht,33.535,47.6061,16.16,31,41,1.64,IR,1683590550
468,cove,7.221,2.3402,25.48,86,31,1.91,BJ,1683590550
469,luganville,-15.5333,167.1667,28.73,67,13,2.69,VU,1683590551
470,bonnyville,54.2668,-110.735,18.89,54,100,4.31,CA,1683590438
471,bedford,52.1346,-0.4663,13.84,95,100,2.45,GB,1683590467
472,elva,58.2225,26.4211,3.45,69,38,0.89,EE,1683590551
473,al kharj,24.155,47.3346,32.32,15,57,2.89,SA,1683590358
474,boyolangu,-8.1181,111.8935,25.64,91,100,1.3,ID,1683590552
475,villa gesell,-37.2639,-56.973,12.81,79,64,8.39,AR,1683590552
476,lydenburg,-25.0978,30.4597,10.61,94,94,1.03,ZA,1683590552
477,quang ngai,15.1167,108.8,26.96,85,100,1.87,VN,1683590552
478,alapa,8.6167,4.3833,24.88,71,63,2.53,NG,1683590553
479,osa,57.2829,55.4567,-0.81,71,7,0.93,RU,1683590553
480,katsuura,35.1333,140.3,15.22,59,100,8.98,JP,1683590553
481,edson,53.5835,-116.4356,15.08,41,75,3.09,CA,1683590440
482,corner brook,48.9667,-57.9484,3.09,95,100,2.01,CA,1683590553
483,al jawf,29.5,38.75,19.52,34,5,7.27,SA,1683590554
484,tralee,52.2704,-9.7026,9.6,96,10,2.31,IE,1683590554
485,chegdomyn,51.1167,133.0167,12.14,50,100,2.37,RU,1683590554
486,kailua-kona,19.6406,-155.9956,26.79,75,18,3.13,US,1683590554
487,manistee,44.2445,-86.3242,14.01,84,0,1.54,US,1683590554
488,san jose,37.3394,-121.895,20.98,57,40,8.23,US,1683590164
489,thames,-37.1333,175.5333,18.76,91,100,5.15,NZ,1683590555
490,emmett,43.8735,-116.4993,17.32,51,52,1.79,US,1683590406
491,zemio,5.0314,25.1361,20.26,98,100,1.15,CF,1683590555
492,baiti,13.745,-14.7482,31.75,28,99,2.67,SN,1683590556
493,arteche,12.2645,125.4048,28.72,69,70,0.49,PH,1683590556
494,wewak,-3.5534,143.6268,28.08,81,90,1.53,PG,1683590556
495,mogocha,53.7333,119.7667,7.17,36,77,1.03,RU,1683590556
496,la'ie,21.6477,-157.9253,28.98,74,9,8.39,US,1683590556
497,angel r. cabada,18.5833,-95.4333,29.93,61,15,5.61,MX,1683590557
498,antofagasta,-23.65,-70.4,15.6,77,28,2.49,CL,1683590557
499,karapinar,37.716,33.5506,12.82,62,38,2.39,TR,1683590557
500,sayan,-11.1361,-77.1933,23.31,76,16,0.93,PE,1683590557
501,road town,18.4167,-64.6167,29.05,78,20,4.12,VG,1683590301
502,marly,50.3456,3.5496,14.45,85,100,3.95,FR,1683590558
503,kuta,-8.7233,115.1723,27.97,88,75,5.36,ID,1683590558
504,okhotsk,59.3833,143.3,3.53,72,49,0.93,RU,1683590558
505,ghat,24.9647,10.1728,29.26,15,86,6.45,LY,1683590559
506,north bondi,-33.8824,151.2769,17.74,54,20,8.23,AU,1683590559
507,akrehamn,59.2667,5.1833,13.45,76,100,5.66,NO,1683590559
508,dakhla,23.6848,-15.958,18.69,90,0,7.84,EH,1683590559
509,guiratinga,-16.3494,-53.7583,22.1,68,61,1.24,BR,1683590560
510,mersing,2.4312,103.8405,24.95,94,20,2.06,MY,1683590560
511,karasu,41.071,30.7854,12.37,91,81,3.82,TR,1683590560
512,valdivia,-39.8142,-73.2459,8.05,79,100,1.4,CL,1683590389
513,yermentau,51.6214,73.1069,13.06,48,79,2.68,KZ,1683590560
514,gharavuti,37.5672,68.4469,13.36,45,0,2.49,TJ,1683590561
515,port augusta,-32.5,137.7667,14.84,62,0,2.77,AU,1683590561
516,merritt island,28.5392,-80.672,25.12,67,0,2.06,US,1683590513
517,taoudenni,22.6783,-3.9836,35.64,12,100,4.6,ML,1683590562
518,mariental,-24.6333,17.9667,17.27,30,0,4.54,NA,1683590562
519,gloucester,51.8657,-2.2431,14.17,93,100,1.79,GB,1683590469
520,dolbeau-mistassini,48.8763,-72.212,9.26,40,83,4.48,CA,1683590562
521,shuangcheng,45.35,126.2833,10.82,17,0,7.64,CN,1683590563
522,caribou,46.8606,-68.012,6.24,53,75,5.14,US,1683590563
523,togur,58.3631,82.8265,6.46,49,99,4.86,RU,1683590563
524,ulsteinvik,62.3432,5.8487,14.5,75,100,1.34,NO,1683590267
525,dompu,-8.5356,118.4622,26.61,85,100,1.97,ID,1683590564
526,chita,52.0333,113.55,4.94,45,1,2.0,RU,1683590472
527,kourou,5.1552,-52.6478,25.03,92,88,3.86,GF,1683590564
528,gizo,-8.103,156.8419,28.92,76,69,1.57,SB,1683590564
529,sarangani,5.4033,125.4636,28.33,75,51,0.87,PH,1683590565
530,lan krabue,16.6,99.8489,28.07,65,100,2.5,TH,1683590565
531,yakakent,41.6325,35.5289,12.27,92,100,0.57,TR,1683590565
532,mareeba,-17.0,145.4333,23.58,62,58,3.38,AU,1683590565
533,zapolyarnyy,69.4154,30.8136,1.6,100,100,1.06,RU,1683590565
534,nouadhibou,20.931,-17.0347,19.99,77,0,7.72,MR,1683590566
535,san antonio de pale,-1.4014,5.6325,28.27,77,25,4.64,GQ,1683590566
536,forster,-32.1667,152.5167,17.86,51,65,4.02,AU,1683590566
537,chimore,-16.9833,-65.1333,20.12,94,100,0.39,BO,1683590566
538,lauro de freitas,-12.8944,-38.3272,24.01,94,75,1.54,BR,1683590567
539,gaiman,-43.2897,-65.4929,13.89,38,28,2.97,AR,1683590567
540,namtsy,62.7161,129.6658,-3.85,54,9,3.17,RU,1683590567
541,novodvinsk,64.4165,40.8122,1.9,96,100,1.78,RU,1683590567
542,saint cloud,45.5608,-94.1625,22.0,49,0,1.54,US,1683590281
543,hecun,36.5333,114.1111,18.09,33,87,1.5,CN,1683590568
544,nizhnyaya tavda,57.6731,66.1725,-0.11,60,0,2.37,RU,1683590568
545,manfalut,27.3104,30.97,21.14,38,0,3.26,EG,1683590568
546,griffith,41.5284,-87.4237,14.58,91,100,4.12,US,1683590568
547,rehoboth,-23.3167,17.0833,15.87,25,0,0.89,NA,1683590569
548,luanda,-8.8368,13.2343,28.0,89,75,1.54,AO,1683590402
549,cooma,-36.2333,149.1333,8.62,65,25,4.78,AU,1683590451
550,salahonda,2.1019,-78.7217,27.84,82,100,3.44,CO,1683590569
551,lata,40.1629,-8.3327,17.82,99,88,1.31,PT,1683590569
552,olyokminsk,60.3736,120.4264,3.3,69,74,2.91,RU,1683590570
553,fortuna,40.5982,-124.1573,16.51,61,75,3.09,US,1683590570
554,loen,7.7601,168.2307,28.19,79,100,6.94,MH,1683590570
555,seven pagodas,12.6264,80.1722,28.36,76,70,2.33,IN,1683590570
556,kavaratti,10.5669,72.642,29.07,58,65,2.93,IN,1683590570
557,mabaruma,8.2,-59.7833,24.06,97,100,1.51,GY,1683590571
558,sao joao da pesqueira,41.1108,-7.4338,15.85,92,93,1.8,PT,1683590571
559,umuahia,5.5263,7.4896,24.45,91,82,2.2,NG,1683590571
560,mora,11.0461,14.1401,30.97,18,18,1.42,CM,1683590571
561,canoinhas,-26.1772,-50.39,16.4,99,82,0.89,BR,1683590571
562,bengkulu,-3.8004,102.2655,24.36,90,100,1.57,ID,1683590572
563,gobernador galvez,-33.0302,-60.6405,16.14,59,0,2.06,AR,1683590572
564,cootamundra,-34.65,148.0333,10.53,73,13,1.82,AU,1683590572
565,wau,7.7029,27.9953,23.97,74,100,2.91,SS,1683590572
566,n'dalatando,-9.2978,14.9116,20.25,98,80,0.52,AO,1683590572
567,velez,6.0134,-73.6735,14.66,97,97,1.38,CO,1683590573
568,svendborg,55.0598,10.6068,11.03,76,56,8.86,DK,1683590573
569,chernyshevsk,52.5243,117.0174,11.75,35,3,2.59,RU,1683590573
570,tangalle,6.024,80.7911,26.83,84,100,5.04,LK,1683590573
571,camana,-16.6228,-72.7111,20.22,84,48,3.75,PE,1683590574
572,jala,21.0833,-104.4333,32.2,18,6,4.27,MX,1683590574
573,remire-montjoly,4.9167,-52.2667,25.02,88,100,1.03,GF,1683590466
574,tocache,-8.1842,-76.5125,21.69,98,40,0.37,PE,1683590574
575,jilib,0.4883,42.7854,23.96,91,49,1.95,SO,1683590574
576,visakhapatnam,17.69,83.2093,27.94,100,20,1.03,IN,1683590288
577,uyskoye,54.3775,60.0047,0.67,57,29,3.02,RU,1683590575
578,san clemente del tuyu,-36.3569,-56.7235,15.38,66,83,8.53,AR,1683590575
579,tafuna,-14.3358,-170.72,28.03,79,29,5.64,AS,1683590575
